"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"KIAA1107" 47.3942751529732 1.17724620228036 0.187092459082296 6.29232310086066 3.12749649412805e-10 1.78328453412819e-09
"F3" 3115.55749334037 1.91447073872126 0.401854901627069 4.76408457622333 1.89712925706761e-06 6.19131075415831e-06
"CNN3" 1119.53865373422 -1.14021723589563 0.090525633978707 -12.595517819448 2.23488433587757e-36 1.01599865261068e-34
"DPYD" 88.4644757878512 1.09380220045631 0.183522955095122 5.96002935921217 2.52192619772011e-09 1.26233433195352e-08
"DPH5" 264.035700584598 1.09714949499572 0.121587726233949 9.02352177295159 1.82137692100708e-19 2.69354094328851e-18
"VAV3" 217.021190228077 -1.99272731395414 0.157089621520166 -12.6852894205893 7.13498071730918e-37 3.38283828258002e-35
"TMEM167B" 216.375314505528 1.57765190491625 0.11975307022174 13.1742084106487 1.23516141636579e-39 7.14388909245699e-38
"SARS" 1775.98590661271 1.22774788559204 0.0904517078907292 13.5735180044939 5.74948573842183e-42 3.75825851789029e-40
"CELSR2" 403.091884101693 -1.0877352268108 0.116688241097663 -9.32172099415237 1.14468281817431e-20 1.89018103024987e-19
"EPS8L3" 109.647245131611 -1.84729831944703 0.202891188893837 -9.10487207216093 8.6368162365776e-20 1.3160125374548e-18
"SLC16A4" 537.846408777149 1.08828110447834 0.103067979693279 10.5588671449364 4.62206092605273e-26 1.09570615987349e-24
"DRAM2" 371.985462941874 1.25637424153419 0.129752057086559 9.68288495569711 3.56511038069358e-22 6.56396239592034e-21
"TSPAN2" 37.8652366168423 1.67357113388391 0.265839552768673 6.29541810635008 3.06572382120352e-10 1.75023519652896e-09
"SLC22A15" 71.7765707292064 1.23732486460996 0.22197270145754 5.57422086808562 2.48640120430759e-08 1.08480545434384e-07
"ZNF697" 91.5057598618996 1.2136980570136 0.168536561425844 7.20139325702108 5.96003759957311e-13 4.67285559705352e-12
"PHGDH" 606.758563872844 1.5890653557086 0.15062803764456 10.5495987371112 5.10144940098155e-26 1.20676041825788e-24
"PDZK1" 19.8377779549862 -1.4317049937208 0.400340526696236 -3.57621799005907 0.000348600995379039 0.000786398855616141
"HORMAD1" 94.5786582296531 1.44329039512404 0.194456807237728 7.42216441597536 1.15221651455826e-13 9.60247395592742e-13
"CTSS" 559.740247544707 1.49927359104102 0.133682321335887 11.2151971633854 3.43420236869454e-29 1.02812015086636e-27
"ANXA9" 78.8758326498665 -1.49596307632491 0.227699051322511 -6.56991352241533 5.03444919267884e-11 3.16177147421962e-10
"SELENBP1" 87.2388146323266 -1.35775873274173 0.167116971848475 -8.12460109660678 4.48836085241822e-16 4.82793791009388e-15
"TUFT1" 709.075820634623 1.2592264903665 0.10262306993653 12.2704036348288 1.30600656533521e-34 5.24634710082111e-33
"S100A4" 3341.68493084329 -1.32809864193776 0.12158334451458 -10.9233599983632 8.91360454798377e-28 2.37846834399944e-26
"SLC27A3" 40.1075509982097 -1.74224480048088 0.245704650571862 -7.09080921515288 1.33330049328864e-12 1.00814309030524e-11
"EFNA1" 1656.88243405634 1.24078515012436 0.152061947053131 8.15973472765561 3.35761176771022e-16 3.6507418501865e-15
"FDPS" 2729.27808068924 -1.68839739339723 0.097964642883741 -17.2347629072759 1.45649286444184e-66 2.63768470057196e-64
"ASH1L-AS1" 38.688792297665 -1.20846205963732 0.304897575285628 -3.96350170546694 7.38583356873104e-05 0.000187007342273142
"ARHGEF2" 567.975886695153 1.00216041898127 0.0960648090905369 10.4321283565637 1.76881181466715e-25 4.00411149930903e-24
"LMNA" 4382.64318101424 -1.00666130996415 0.121880111239394 -8.25943871996384 1.46359048439463e-16 1.64646477404353e-15
"NES" 101.073479373809 -1.0331440628741 0.206842130567167 -4.99484345883107 5.88835103723897e-07 2.09159530252022e-06
"CRABP2" 511.334240226808 1.34561332264883 0.352767663784597 3.81444633618821 0.000136488591088679 0.000330728112690641
"PEAR1" 96.8481962444731 1.26775549328916 0.141072395187763 8.98655964267012 2.55090285883567e-19 3.71275676963869e-18
"IFI16" 922.029462910588 1.41982145424601 0.227929151013634 6.22922275598299 4.68754892590922e-10 2.60348682677321e-09
"GAS5" 1541.53445648093 2.699312254716 0.114474852967504 23.5799582593241 6.18898875783237e-123 6.83697588077742e-120
"LAMC2" 22292.9242051862 3.71328247743228 0.0995933230365827 37.2844520517536 2.93175155639833e-304 3.23870594435323e-300
"NCF2" 104.649805939252 1.44658082472913 0.169930087518709 8.51279985699921 1.69782984716597e-17 2.0932953483976e-16
"FAM129A" 202.197386500902 3.62861953473935 0.161490287995844 22.469583649716 8.23596766405874e-112 7.58189456540474e-109
"SWT1" 65.9015932544318 1.09516998090675 0.215593592209447 5.07978910543319 3.77854095611191e-07 1.38308621412088e-06
"KIF21B" 100.960130720462 1.34513931469032 0.16053007376845 8.37936022274908 5.32161720394967e-17 6.28075910812308e-16
"UBE2T" 360.572975849397 -1.24122776565615 0.118796505675059 -10.448352488172 1.49092611889133e-25 3.4029464535935e-24
"KDM5B" 1313.78670608087 1.04919917145042 0.093206800647924 11.2566804584746 2.1469435003714e-29 6.53368728611648e-28
"GOLT1A" 38.0056246754838 1.45827201720293 0.230399493627827 6.32931954077354 2.46244693548569e-10 1.42050398414154e-09
"ELK4" 387.243457286871 1.13266649935387 0.158518065592512 7.14534646332053 8.97691795557521e-13 6.90104472200691e-12
"RASSF5" 79.303312749575 -1.2709330084573 0.173257967473916 -7.33549531364923 2.20902970766805e-13 1.7983162255423e-12
"C1orf116" 1676.05475624653 -1.4637784357999 0.13490907920415 -10.8501106406994 1.99184092114726e-27 5.21418641135396e-26
"CD55" 887.771126600139 1.62563686407446 0.0896939004883825 18.1242743957269 2.05029907435719e-73 4.81907529243062e-71
"LAMB3" 7387.25355990314 1.24662849732056 0.0950384713444215 13.1170933169027 2.62823535227549e-39 1.48892902238909e-37
"LINC00467" 62.3731408362223 1.09949873082651 0.208306058512792 5.27828493648442 1.3039859001916e-07 5.11364296748903e-07
"DTL" 299.297891569692 -1.47675803797174 0.109011807261222 -13.5467714468124 8.27922325198754e-42 5.25635513015554e-40
"ATF3" 877.176157382797 2.84629628229416 0.172075665847103 16.5409575391283 1.8604147866243e-61 2.8153427599779e-59
"LYPLAL1" 195.370604640673 1.11215169838245 0.211913009136928 5.24815207387211 1.5363245679627e-07 5.95083362632677e-07
"GUK1" 1173.31278332637 -1.0966097016519 0.161054365464899 -6.80894118260274 9.8319663141177e-12 6.68803767685088e-11
"LYST" 211.853214556106 1.24852441662682 0.154907731257421 8.0597940883406 7.64230707765423e-16 8.0175276625685e-15
"EXO1" 200.0741598783 -1.44219810737161 0.118394733164645 -12.1812691225549 3.91147396774193e-34 1.53772430326139e-32
"AKT3" 815.791398952726 1.05579588320711 0.0972135111909414 10.8605878984597 1.77602116408925e-27 4.67135852373666e-26
"IDI1" 1261.17864818632 -1.06042681668217 0.134778513876101 -7.8679218681473 3.60580646080923e-15 3.53445820519606e-14
"KLF6" 2609.88695852742 1.24248470968883 0.095995715488051 12.9431267153114 2.56954796320859e-38 1.33266649528476e-36
"AKR1C1" 4463.1542327971 -1.37857744799497 0.116354442776165 -11.8480860300881 2.20161889576025e-32 7.9222423262096e-31
"IL15RA" 139.592728571591 1.9506747827314 0.243176482249908 8.02164240835891 1.04340520783533e-15 1.08128492785712e-14
"LINC00707" 95.9471798675276 1.69385622772483 0.15555681403031 10.8889876556277 1.30078133549497e-27 3.4625858827019e-26
"OPTN" 1613.98695332759 1.4892445515077 0.090827410605858 16.3964219784952 2.02838226748262e-60 2.98767185451739e-58
"MCM10" 273.615984775302 -2.14248219519487 0.16103732711728 -13.3042582955599 2.18652135219508e-40 1.31274464009234e-38
"NEBL" 279.291434812156 1.08748531535189 0.136064635230637 7.99241708551632 1.32318501079898e-15 1.3584781425926e-14
"ZNF25" 70.2188773154761 1.14652013257808 0.199761309752532 5.73945041709232 9.4984286871908e-09 4.38666980382093e-08
"CSGALNACT2" 261.556389323503 1.66926383566355 0.118230949415783 14.1186706519055 2.91437107459883e-45 2.2357678653537e-43
"GPRIN2" 221.651522764131 -1.10760942624212 0.142654777359042 -7.76426451849152 8.21203521608906e-15 7.67498756617055e-14
"ZNF488" 78.398996331349 -1.21453300714769 0.173739789568169 -6.99052882570205 2.73852020792301e-12 1.99422760296147e-11
"DKK1" 1887.63462434938 -1.10491085881528 0.0926282614416143 -11.928442158139 8.41332115128246e-33 3.06739137815899e-31
"ZWINT" 653.330523262558 -1.77301775260196 0.0953212453799793 -18.6004467895292 3.18641049486951e-77 8.38101827067226e-75
"SLC16A9" 18.9959583910354 2.00731012409554 0.306501583506547 6.54910196916703 5.78840995958942e-11 3.60860975302395e-10
"MYPN" 23.6655546399975 1.74984979953418 0.27387782248316 6.38916208573909 1.66797188176048e-10 9.82724553483097e-10
"DNA2" 165.581464346218 -1.02553448836327 0.16718538082624 -6.1341158138051 8.56341196426316e-10 4.58777943594642e-09
"SRGN" 382.941339909788 1.13134267946533 0.10306993389637 10.9764568259336 4.95998115819864e-28 1.36640677941697e-26
"DDIT4" 5106.61426053508 1.35597947521165 0.153930171060614 8.80905585869651 1.26204290234588e-18 1.72546880472957e-17
"P4HA1" 1391.91718752461 1.29706082577427 0.228535244769532 5.67553957413573 1.38252176257803e-08 6.26701596684427e-08
"PLAU" 5873.95081114579 1.71290318646753 0.0977134615215512 17.5298588320888 8.47796927278241e-69 1.64308993958644e-66
"COMTD1" 203.134457192898 -1.1204700360251 0.192713102290973 -5.81418711392715 6.09292319319992e-09 2.89997942762945e-08
"ANKRD22" 64.3373222738102 1.37957307353039 0.287817617942099 4.79321969028292 1.64125724616999e-06 5.41869958112369e-06
"IFIT1" 1687.1742832244 -1.26697297952868 0.205747095620872 -6.15791428649529 7.37092282646481e-10 3.99149923842925e-09
"ANKRD1" 191.203103442765 1.63391688988527 0.196164882453234 8.32930374413372 8.13191817053259e-17 9.41648847273307e-16
"PGAM1" 1688.70572235923 -1.05878586579239 0.126305524844561 -8.38273596578926 5.1711387386416e-17 6.11622801346614e-16
"SEMA4G" 202.914535420583 -1.14149883466357 0.144446408761387 -7.9025767719101 2.73195962527884e-15 2.72628346706914e-14
"SFXN2" 44.9997012760153 -1.35132634710673 0.195808139138021 -6.90127771529562 5.15368665026265e-12 3.64253208096299e-11
"GSTO2" 68.0898723296098 1.20314087541658 0.219605623401199 5.47864329147235 4.28599419410469e-08 1.80577337384723e-07
"MXI1" 361.083576839303 1.72738043157203 0.151672251787443 11.3889021308448 4.74935936729438e-30 1.49476276155274e-28
"DUSP5" 1446.9811859497 1.13489807411417 0.105833745780389 10.7234045790002 7.90392678845236e-27 1.98894485722171e-25
"BAG3" 1096.9379067853 -1.00926494094165 0.104669954396396 -9.64235579122797 5.29584205892673e-22 9.69597769187969e-21
"FGFR2" 109.255339554415 -2.44910272908558 0.335222255538571 -7.3059073155833 2.75401968366344e-13 2.23374856427533e-12
"FAM24B" 29.5156418856377 1.20670643232083 0.233414593113832 5.16979858124097 2.34346435359604e-07 8.8780009307872e-07
"FAM53B" 249.946279690493 -1.0394329369361 0.150163239252617 -6.92201994382579 4.45248540635448e-12 3.16312580604488e-11
"PTPRE" 84.4847739097839 2.30132716137238 0.245774776979688 9.36356118253165 7.70934773315455e-21 1.28842911358787e-19
"MKI67" 1548.80266533702 -1.25295745220825 0.120089856102087 -10.4334994884424 1.74346437218279e-25 3.95483591776249e-24
"ADAM8" 264.532844640947 -1.26186164087306 0.191112462826071 -6.6027176993761 4.03687826289741e-11 2.56885911118823e-10
"ANO9" 128.015390574655 1.54423672012087 0.308845392486846 5.00003159408196 5.73209208101735e-07 2.04134175431975e-06
"LRRC56" 17.5802338289164 -1.04433913925065 0.328537188098826 -3.17875472574052 0.00147909192651463 0.00298611910134216
"RASSF7" 456.040998842335 -1.35525399269166 0.194219707656108 -6.97794270749969 2.99533751416307e-12 2.16838096454518e-11
"LOC143666" 19.8833172331431 -1.49363945305555 0.385835656015621 -3.87118046185727 0.000108309568776537 0.000267015355115912
"PHRF1" 726.972035813665 -1.21140620323181 0.105342668169737 -11.4996726803984 1.3241662433623e-30 4.30770038743683e-29
"POLR2L" 1680.29817825368 -1.87621083920603 0.156320749864448 -12.0023147332198 3.45496554320786e-33 1.29819742706861e-31
"MUC5B" 315.79285547754 -1.17480797279044 0.124343758010179 -9.44806552086249 3.45150277840286e-21 5.88406654213216e-20
"CARS" 829.742321003415 1.12641430307741 0.0874309567676669 12.8834722244968 5.5768946510739e-38 2.85222014863025e-36
"TMEM9B-AS1" 35.3305054559772 1.08319445821167 0.202154796868513 5.35824266844488 8.40353200287509e-08 3.39428950770607e-07
"NRIP3" 24.5657762739602 1.22443991879305 0.285009053027411 4.29614394976881 1.73794750129097e-05 4.87634189117243e-05
"LOC440028" 30.9434272347696 1.35515147254295 0.269473332859858 5.02888897450829 4.93329918755272e-07 1.77866044794044e-06
"ADM" 1774.54015340189 1.03669876650615 0.341215813184747 3.03824947862204 0.00237956866464184 0.00461744160166844
"AMPD3" 133.603688450999 2.1035012572243 0.142652280462797 14.7456546113392 3.28122699496699e-49 3.02064288445002e-47
"USH1C" 140.600515039143 -1.61217994704848 0.166399758186528 -9.68859549207566 3.37132758639819e-22 6.227935760358e-21
"E2F8" 87.3617092954159 -1.67871034616005 0.128527980847733 -13.0610497036347 5.49646218244408e-39 3.02086655370447e-37
"KIAA1549L" 191.79491521753 1.51063842349844 0.119601061328453 12.6306439651891 1.43102306181137e-36 6.67025812819838e-35
"EHF" 1691.40963707565 -1.42773416197517 0.168683852810816 -8.46396461892776 2.58438255252296e-17 3.14423723102656e-16
"AGBL2" 30.7427208280564 1.24380220597768 0.21544457630811 5.77318875829533 7.77852192581041e-09 3.63953120349122e-08
"SLC43A1" 48.7432432017636 1.04875703297478 0.169804950288006 6.1762453402918 6.56439543892362e-10 3.58462068283684e-09
"LPXN" 177.72166984276 1.09642634820341 0.189973672975318 5.77146470366903 7.85854214959033e-09 3.67541554303659e-08
"FAM111B" 200.853668931897 -2.52280497648483 0.198754060308983 -12.6930990620412 6.45789525349746e-37 3.08832765651024e-35
"FEN1" 824.275825406253 -2.12707080534119 0.0995581743852615 -21.3651045579647 2.82220593463073e-101 1.73205049777031e-98
"FADS2" 5802.66351166376 -1.98220926954574 0.0877220551387108 -22.5964754976541 4.69373563068223e-113 4.71379068292242e-110
"INCENP" 404.909377524641 -1.7571838570841 0.0995644369691437 -17.6487098262673 1.04107410563598e-69 2.21168185480013e-67
"ASRGL1" 118.378108255636 -1.12638423309482 0.1382170763046 -8.14938546820742 3.65778273002593e-16 3.95376964956913e-15
"AHNAK" 11813.6048741901 1.10446343266692 0.0960439244088949 11.4995658441112 1.32580622044765e-30 4.30770038743683e-29
"INTS5" 279.667736239312 -1.07298555376011 0.101778619848842 -10.5423472567586 5.51060476537256e-26 1.30076177015108e-24
"TAF6L" 127.149106727669 -1.26628976592355 0.15472842460917 -8.18395048693917 2.74686976715677e-16 3.01937018087371e-15
"SNHG1" 1507.50534903159 1.66665683912586 0.107632304404682 15.4847268981575 4.39926730682601e-54 4.85987059385069e-52
"SAC3D1" 188.748199748881 -1.0054702775082 0.140447676955664 -7.15903815073854 8.12450758829961e-13 6.28071625807878e-12
"CDCA5" 495.3716448064 -1.23423686409825 0.112080434706392 -11.0120635000345 3.34258927007862e-28 9.32505018274319e-27
"ZNHIT2" 124.065866362014 -1.21275364365337 0.18376915290676 -6.59933195789771 4.1301459338419e-11 2.61615379192382e-10
"POLA2" 301.996461176939 -1.3872368613465 0.11552315869147 -12.0083009940147 3.21379871156036e-33 1.2158504920071e-31
"MAP3K11" 536.722511414099 -1.16437857570274 0.158049794991168 -7.36716283477501 1.74297542528636e-13 1.42944688367769e-12
"RNASEH2C" 234.53043206161 -1.50829818015256 0.12140358385364 -12.4238357079385 1.94030699904865e-35 8.21247947068599e-34
"FOSL1" 828.794484778574 1.65544212224318 0.144013070504309 11.4950824702654 1.3964758402172e-30 4.52400838911419e-29
"CATSPER1" 17.5312278180802 1.47465445191563 0.294262206931452 5.01136203419811 5.40461253445571e-07 1.93407044600364e-06
"RBM14" 423.900222374694 -1.97432387580772 0.105654521046819 -18.6866009731171 6.36406698546208e-78 1.85010126285262e-75
"RAD9A" 160.019892747751 -1.10004172426062 0.122784573071957 -8.95911999967576 3.27279815307077e-19 4.71992182728105e-18
"UNC93B1" 643.915245050605 -1.06723379358422 0.130831523727133 -8.15731379701796 3.42557583228108e-16 3.71732182899893e-15
"TCIRG1" 862.019081054409 -1.02916527988559 0.152749697769392 -6.73759290469652 1.610319784004e-11 1.07357891695185e-10
"DHCR7" 1643.56772052921 -1.705916447436 0.105248404207322 -16.2084780314163 4.39313807803597e-59 6.14316409469156e-57
"PDE2A" 37.6984480593427 1.04117834062401 0.293748257820965 3.54445792580187 0.000393421290738979 0.000881030812648186
"UCP2" 389.678063142325 -1.17373079732489 0.106793843040227 -10.9906223421773 4.23992370477416e-28 1.17851514897214e-26
"ARRB1" 201.386556434796 -1.2391660334415 0.149779730304634 -8.27325587328261 1.30349543695314e-16 1.47538054221531e-15
"SYTL2" 257.509519208766 1.0669421923089 0.121685975485897 8.76799637796021 1.81873683566817e-18 2.45318508224985e-17
"TAF1D" 514.287639648875 1.60449059202639 0.154241472706097 10.4024589747253 2.41616255727123e-25 5.38132011495468e-24
"MAML2" 167.251177162694 1.01899947410177 0.181048702209544 5.62831692061726 1.81976510867052e-08 8.09623244280438e-08
"BIRC3" 1393.23239718859 1.91783042733657 0.149418886439419 12.835261144274 1.04051527654186e-37 5.20116391853301e-36
"CASP4" 441.917922414066 1.19206675900983 0.133270361453816 8.94472518875046 3.72876371605985e-19 5.34956529497574e-18
"DDX10" 383.842270169353 1.23305748309237 0.112533355570578 10.9572621987534 6.13266251531336e-28 1.6645582999181e-26
"ZC3H12C" 274.329207355862 1.3817550492928 0.11963557200358 11.5497006964739 7.40779613277793e-31 2.45747519155549e-29
"IL18" 702.503755798219 1.02028104295149 0.239788908820405 4.25491340684007 2.09129933659173e-05 5.78142737020242e-05
"BCO2" 27.5975269344686 -1.1439654646007 0.328836981468607 -3.4788224228664 0.000503622191744718 0.00110650643440809
"PHLDB1" 380.457639404565 -1.33033680922782 0.125080984377443 -10.6358038022264 2.03070085686118e-26 4.90878607565546e-25
"H2AFX" 492.355909078689 -2.48211083054841 0.148446571533572 -16.7205669009814 9.28319572569896e-63 1.46502090259709e-60
"RNF26" 373.473587506853 -1.09381978381257 0.112919092706213 -9.6867567529825 3.43255772365718e-22 6.33046163159279e-21
"MIR100HG" 86.2061029926351 1.45690633528915 0.22302786708253 6.53239594830555 6.47257638367056e-11 4.01023843580531e-10
"HSPA8" 19090.2631911644 -1.12939191863513 0.0837665154546597 -13.4826178754735 1.97956343949167e-41 1.24961356091797e-39
"FEZ1" 170.716836067817 1.48766905088134 0.192150200374024 7.74221961770305 9.76960450987298e-15 9.07694037178863e-14
"FOXRED1" 211.892507052343 -1.34743938907796 0.122269851674008 -11.020209566218 3.05347353428776e-28 8.56135079524793e-27
"ETS1" 713.770135493421 1.81887820259096 0.105623484822814 17.2203956879681 1.86707352837063e-66 3.32670343030812e-64
"NCAPD3" 498.001335110059 -1.09977057479052 0.100480882524002 -10.9450728055441 7.01613375815825e-28 1.89042023478962e-26
"FOXM1" 478.895989976227 -1.06904542661491 0.105322218893794 -10.1502364633328 3.30561503145456e-24 6.82563163597729e-23
"PARP11" 34.7565030059638 1.22164953089592 0.214400141289055 5.6979884600397 1.21229254882407e-08 5.5408340036655e-08
"VAMP1" 138.811884092406 -1.36080253747217 0.131068702664972 -10.3823606231195 2.98306278762662e-25 6.59077892298225e-24
"NCAPD2" 1319.72272691137 -1.06058819487133 0.0753904358075262 -14.0679408934449 5.97849127950031e-45 4.52358857292054e-43
"MLF2" 2933.50812689939 -1.00878110482933 0.0881573353988344 -11.4429627468376 2.55025124845233e-30 8.14237732417713e-29
"PTMS" 2177.96923225523 -1.30589392891419 0.126494714440721 -10.3237035214318 5.50575559133427e-25 1.19964658811577e-23
"CDCA3" 191.973465128182 -1.56252346426849 0.110157881829173 -14.1844000476659 1.14440259652244e-45 8.90296865055171e-44
"SCARNA12" 22.9878446122221 -1.13208407984971 0.289059033419216 -3.91644594690066 8.98639526469388e-05 0.000225006138914491
"C1S" 953.609726988301 1.59309554640432 0.111168542883332 14.3304527079772 1.4119717527152e-46 1.13029361972788e-44
"C1R" 671.869568767139 1.56529680942021 0.120369824824356 13.0040632002605 1.16011828808768e-38 6.28226800416894e-37
"SLC2A3" 1320.34655658382 1.48595393182079 0.333875086547956 4.45062836878473 8.56193959387144e-06 2.5235791540421e-05
"DDX12P" 68.8234166970432 -1.51723988038777 0.160172524366656 -9.47253523278815 2.7313258328967e-21 4.71452444937655e-20
"LOC374443" 45.6325755657835 1.4755904664751 0.177570803600976 8.30987097288209 9.58061877772676e-17 1.09789518296211e-15
"CLEC2D" 40.4312078294786 1.53565550319178 0.245522661053467 6.25463856005278 3.98437582204835e-10 2.2365548631183e-09
