"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"UBXN11" 120.616933313888 -1.02554565151385 0.198126418755181 -5.17621858789611 2.26428157895929e-07 8.82311061825864e-07
"NUDC" 1349.09953973606 -1.32293102649592 0.115405687288646 -11.463308763866 2.016605871905e-30 5.53219187738226e-29
"TRNP1" 1285.74807500594 -1.22364722007822 0.112033501713888 -10.9221545462639 9.03272555973996e-28 2.13671347448495e-26
"IFI6" 1161.42601865807 1.2010644074922 0.302578066732692 3.96943645143076 7.20428168341366e-05 0.000191588107262086
"FAM76A" 80.4335683650983 1.03673830012539 0.183971775344414 5.6353117111824 1.74741974028515e-08 7.92882967970439e-08
"PTAFR" 306.809757723965 3.002308779523 0.153729769202896 19.5297813500292 6.13013238028753e-85 7.36082308750395e-83
"SESN2" 469.890882488939 1.26764236730499 0.130926666857473 9.68207927178767 3.59332356719426e-22 5.7198048194229e-21
"PHACTR4" 661.455200596162 1.2548541968489 0.0842119559109162 14.9011406192294 3.24000755278388e-50 1.82614099161243e-48
"COL16A1" 330.721788289093 1.80279605821479 0.195765980124163 9.20893434636285 3.29378572250419e-20 4.67091795590549e-19
"YARS" 1401.73764870553 1.14287215230887 0.114979960351081 9.93975079500123 2.79525541009011e-23 4.83242355481462e-22
"RNF19B" 460.023617454395 1.87828094241985 0.103065410488416 18.2241639898282 3.31909427235779e-74 3.10729105311327e-72
"ZC3H12A" 1033.68742433624 1.70593171504536 0.132271410560945 12.897206643603 4.66709935937684e-38 1.79018911885542e-36
"MANEAL" 181.996995596266 -1.2500471005258 0.124761736204946 -10.019475029366 1.25165998368078e-23 2.23017545801961e-22
"C1orf122" 293.081628497652 -1.14739099311814 0.14713172321551 -7.79839295049585 6.27005088970988e-15 5.76729826633014e-14
"RLF" 766.263672291039 1.01315750755463 0.17680732973055 5.73029132388719 1.00258296885355e-08 4.71700769034292e-08
"RIMKLA" 82.5530163750792 -1.5494143922067 0.274300134134311 -5.64860967748574 1.61750642430536e-08 7.38371630962865e-08
"CDC20" 616.900269100008 -1.04627594413227 0.125487016142247 -8.3377227086686 7.57349175222341e-17 8.27540686318615e-16
"SLC6A9" 131.923691952349 1.42260081091253 0.15418546797139 9.22655571649915 2.79474022695599e-20 3.99133265984654e-19
"ERI3" 352.128350037816 -1.01998952907483 0.111869911352862 -9.11763955776776 7.67782879632322e-20 1.06688018506896e-18
"TMEM53" 72.2141028976901 -1.00112840149087 0.221209388937598 -4.52570483693747 6.0194545147005e-06 1.89720154133799e-05
"KIF2C" 386.271870715744 -1.09155086657761 0.107627814956504 -10.1419030667745 3.60016572511277e-24 6.63957107935238e-23
"PLK3" 264.444716582191 1.09732260859359 0.152955948825076 7.17410873537532 7.27797497226749e-13 5.58331871657215e-12
"UROD" 431.237727101979 -1.17906629756195 0.111161278199822 -10.6068076641083 2.7705377818603e-26 5.82973921451633e-25
"RAD54L" 95.2637910240631 -1.13544204291487 0.158467516127084 -7.16514065888616 7.77067268297156e-13 5.94889959312452e-12
"MOB3C" 139.38683402756 1.38445263231017 0.142561790100636 9.71124612936519 2.7001552517606e-22 4.34186536625901e-21
"TRABD2B" 19.1257751414731 1.43113827709743 0.416150520368288 3.43899192011316 0.000583884660576579 0.00132202784287548
"CDKN2C" 181.619170170401 -1.26649367985124 0.15859095503581 -7.98591369580482 1.39485251827612e-15 1.37334543399254e-14
"ORC1" 194.386034814576 -1.06095126838934 0.125903817284632 -8.42668070969474 3.55608456799477e-17 4.01267275001412e-16
"DHCR24" 3569.7208824108 -1.33539953650745 0.0800616416145584 -16.6796422053957 1.84319551177905e-62 1.42390075654707e-60
"PCSK9" 575.582563013302 -1.69454471218614 0.127165254811259 -13.3255323138479 1.64455578188621e-40 6.67919401562387e-39
"JUN" 2876.7402753692 2.44955145233066 0.135941905433015 18.0191048854885 1.37957545614673e-72 1.28068656000445e-70
"PDE4B" 479.373848503023 3.81480798093514 0.191803648540281 19.8891314631795 5.05428327665017e-88 6.344848563313e-86
"MIER1" 537.761516621041 1.45689941862911 0.15181576822191 9.59649604051378 8.27083945405771e-22 1.29599948154575e-20
"GADD45A" 1712.0929200362 2.25435447378849 0.130505960880517 17.2739578987694 7.38961319657575e-67 6.23153106737194e-65
"CTH" 81.3649759128894 2.48683423540474 0.144280359872272 17.2361244288985 1.42260044585383e-66 1.19056569131419e-64
"CRYZ" 979.040878030112 -1.0134097317349 0.129298964009211 -7.83772506996036 4.58782138628665e-15 4.26972728342954e-14
"DNAJB4" 333.81199812514 1.97994330639889 0.200234674945486 9.88811406884409 4.68775618963037e-23 7.90620498119796e-22
"BCL10" 442.90645554394 1.20130048598689 0.11076159189206 10.8458217823159 2.08751340247838e-27 4.784390157091e-26
"CYR61" 1838.28024298436 1.72371672777623 0.113322928529736 15.2106616916798 3.00490475622841e-52 1.80408602402474e-50
"GBP3" 530.580133658142 1.68963168549832 0.133673864102289 12.6399554381505 1.27125980215004e-36 4.63485380671665e-35
"GBP1" 406.509912954603 4.08711662352669 0.140319837540036 29.1271476305734 1.62714265020365e-186 1.49792040473331e-183
"GBP2" 319.49000705653 1.33318576270813 0.133377016690482 9.99561840404593 1.59289867877174e-23 2.8064994743846e-22
"ZNF644" 469.970367035776 1.06393196130163 0.163276658926225 6.5161301578467 7.2144380634366e-11 4.37179908320264e-10
"BCAR3" 492.858668186048 1.37346956184905 0.101507109444729 13.5307720746093 1.02936807885775e-41 4.29110534609116e-40
"F3" 3115.55749334037 1.78622950428294 0.37443524115008 4.77046310811057 1.83802848114795e-06 6.26301685109235e-06
"PTBP2" 185.815128115489 1.0732040626667 0.172668470422121 6.21540261544594 5.11932155337721e-10 2.79827536863721e-09
"PALMD" 94.2977058974226 -1.34128564704875 0.184694137568369 -7.262199356773 3.80846324492332e-13 2.98807482007584e-12
"CDC14A" 50.8878535482982 1.91022408568859 0.247395494702732 7.72133739938916 1.15115386414116e-14 1.03556976687031e-13
"VAV3" 217.021190228077 -1.28989056390302 0.141765218636364 -9.09878019665504 9.13520158299499e-20 1.26145714859182e-18
"PSRC1" 158.473021433497 -1.36619421134007 0.152653420299438 -8.94964691036866 3.5662122786409e-19 4.69558367606031e-18
"CSF1" 638.360096294269 2.52876198048233 0.159664830071426 15.8379398853905 1.70309639157967e-56 1.14024883865337e-54
"KCNC4" 78.7465113404398 -1.00813666074145 0.176341243163391 -5.71696469105277 1.08443639142936e-08 5.07402321733168e-08
"LRIF1" 390.797750931118 1.12757620228655 0.159511827984409 7.06891906722282 1.56145176833335e-12 1.16001060422183e-11
"LRIG2" 88.4499679491432 1.28111835899861 0.18706862821061 6.84838698638593 7.46873018495114e-12 5.08988663498799e-11
"TSPAN2" 37.8652366168423 1.4791080793209 0.229829135366402 6.43568569738931 1.22917149723719e-10 7.23423416621162e-10
"SLC22A15" 71.7765707292064 1.15319669271611 0.221292415611057 5.21118940986649 1.87633762414871e-07 7.41341263732859e-07
"ZNF697" 91.5057598618996 1.10377705009739 0.177058044310545 6.23398419651273 4.54718975728255e-10 2.50662700841818e-09
"PDZK1" 19.8377779549862 -1.10457156227688 0.29667397576551 -3.72318319942538 0.000196726666419922 0.000484341315788027
"ANXA9" 78.8758326498665 -1.772242250999 0.171707036905302 -10.32131404129 5.64452909599551e-25 1.10558710857203e-23
"PIP5K1A" 1296.54086836787 1.00045044700225 0.0838364354457565 11.9333609746512 7.9305604602891e-33 2.41346835825933e-31
"TUFT1" 709.075820634623 1.99913034975452 0.101544655394481 19.6872040383445 2.77594907861345e-86 3.36988016169701e-84
"SLC27A3" 40.1075509982097 -1.28621644559663 0.206573308686762 -6.22644064605164 4.77150867640707e-10 2.62504264682614e-09
"ADAR" 3739.85695041216 1.50512543184964 0.0842507416283333 17.8648330300688 2.21594152452502e-71 2.00651688700229e-69
"PMVK" 304.937650176348 -1.13026267400118 0.138535998176586 -8.15862078360662 3.38871742211945e-16 3.52165205664662e-15
"EFNA1" 1656.88243405634 1.53254114474168 0.15558191489798 9.8503810404096 6.82846008616661e-23 1.14293937230125e-21
"DPM3" 102.723205605232 -1.05299948100454 0.232228218226747 -4.53433044892241 5.77864993952558e-06 1.82808550635564e-05
"MUC1" 262.158616989445 1.05576225644835 0.247939824048386 4.25813908879082 2.06135686072001e-05 5.9643292929214e-05
"FDPS" 2729.27808068924 -1.463621024966 0.0981004762553328 -14.9196118187697 2.45698555180293e-50 1.39908862839005e-48
"PEAR1" 96.8481962444731 1.34982464001244 0.175906346541217 7.67354144153157 1.67311443342776e-14 1.47981546405736e-13
"ETV3" 164.299026111042 1.90813476538755 0.176168948762697 10.8312774685273 2.44717143341872e-27 5.57400058246939e-26
"IFI16" 922.029462910588 3.14741180967141 0.16575471697756 18.9883694839135 2.12835013195947e-80 2.23922703883393e-78
"HSD17B7" 221.506943680092 -1.03553423086524 0.109944355115218 -9.41871212742151 4.56654567380276e-21 6.82633694972924e-20
"MPC2" 641.606018057296 -1.09259685949325 0.11157912086398 -9.79212643936471 1.21708876790899e-22 1.9918784620875e-21
"ZBTB37" 18.4061255203001 1.48813596966624 0.410151850419555 3.62825614011978 0.000285342095445035 0.000681403832334912
"RABGAP1L" 424.088467948658 1.32547950044473 0.128009576190827 10.3545339332177 3.99125674300195e-25 7.87346664998973e-24
"CACYBP" 1293.50873118882 -1.15766741501196 0.0939684329016022 -12.3197480181903 7.09155250649746e-35 2.38842623595358e-33
"KIAA0040" 230.852941019791 1.29294562630431 0.119724891414368 10.7993050653888 3.46818500844403e-27 7.81898771189412e-26
"SEC16B" 59.2560674578211 1.46836813662898 0.173479875875855 8.46419868134885 2.57919817979076e-17 2.9464738668199e-16
"ABL2" 802.84241120688 1.4158432230459 0.0975032328143554 14.520987480914 8.92156907967737e-48 4.71562553221033e-46
"CEP350" 739.273278383424 1.04937970680188 0.131496710659117 7.98027343453646 1.46009476036779e-15 1.43374816158071e-14
"NCF2" 104.649805939252 1.56518684407415 0.163220074678175 9.5894260994566 8.85763200866301e-22 1.38206583050424e-20
"SWT1" 65.9015932544318 1.43616148227803 0.253905509508539 5.65628325694024 1.54686102535053e-08 7.0817131152289e-08
"PTGS2" 2333.63788770262 3.25464596554732 0.144018204288069 22.5988511774337 4.44793187795054e-113 9.44928912609992e-111
"C1orf53" 27.1121971610492 -1.74405622249665 0.28975458302409 -6.0190807140802 1.75410392689465e-09 9.0128307350722e-09
"DDX59" 205.325513869365 1.14720987605879 0.117965496990444 9.72496115666539 2.35995451639234e-22 3.81146455300968e-21
"KIF21B" 100.960130720462 2.12693196306229 0.176144632195695 12.0749178476202 1.4330729734959e-33 4.47207828762973e-32
"BTG2" 1700.71149673947 1.29046657076777 0.163860063774659 7.8754184579253 3.39604301790723e-15 3.2092461265031e-14
"GOLT1A" 38.0056246754838 1.15746668202768 0.236919001096646 4.88549536622231 1.03169132496755e-06 3.65760400093597e-06
"PPP1R15B" 1244.81260333659 1.37978381451326 0.0977604897575265 14.1139208481413 3.11751701868711e-45 1.49087491365526e-43
"NUAK2" 932.339354359535 4.34384046552661 0.171378836701825 25.3464228671612 9.84070751239361e-142 3.39719674654413e-139
"YOD1" 870.847708761712 1.12285255774557 0.175994533338089 6.3800422459063 1.77039139004548e-10 1.02502692273755e-09
"CD55" 887.771126600139 1.00482133398697 0.0873974841744461 11.4971425491075 1.36355099760417e-30 3.7942437961041e-29
"PLXNA2" 304.607239592237 1.2177541966847 0.159964334794555 7.612660648692 2.68510126595359e-14 2.33194289976331e-13
"LAMB3" 7387.25355990314 1.09321956533005 0.0884332965114112 12.3620808955028 4.19163643920085e-35 1.4203990105476e-33
"G0S2" 464.710662118047 3.77758914934929 0.130365634987018 28.9768783753899 1.28716215975583e-184 1.09379079837097e-181
"ATF3" 877.176157382797 4.96422469032819 0.157966392099263 31.4258281420315 8.98176571787084e-217 1.98443131770638e-213
"TGFB2" 722.811116904527 1.36030143388778 0.110660858686128 12.2925255599729 9.9352733917446e-35 3.29594489965774e-33
"MARC1" 81.7415805242788 -1.46201125258545 0.158639109308077 -9.21595726906302 3.08513045602451e-20 4.38064731975614e-19
"DUSP10" 425.832517804417 1.41711476431428 0.110938425292423 12.7738856990164 2.29409615531443e-37 8.47587967483561e-36
"TP53BP2" 717.542584432372 1.14428592477918 0.0892253643164233 12.8246708046062 1.192921626774e-37 4.48238272482053e-36
"SIPA1L2" 265.618306024695 1.35648805651003 0.236209194064651 5.74274029375317 9.31565457472433e-09 4.40728205939956e-08
"MAP10" 33.4715635685773 1.08352348849827 0.259922247230135 4.16864466218205 3.06416257191658e-05 8.63735747179445e-05
"ARID4B" 1010.17334229134 1.36226639669822 0.128358153069687 10.6130102694656 2.59259088245545e-26 5.46571593100865e-25
"LYST" 211.853214556106 1.06923372674966 0.162322993984663 6.58707494546757 4.48575885786968e-11 2.77770056630529e-10
"IDI1" 1261.17864818632 -1.0246267994723 0.133464633465377 -7.67714092391456 1.62678441352806e-14 1.44230236085429e-13
"KLF6" 2609.88695852742 2.65371538528534 0.0951841540390678 27.8798021800576 4.68979953793435e-171 2.87823419419782e-168
"IL15RA" 139.592728571591 2.04787092213446 0.187108347151225 10.9448399994647 7.03418125044355e-28 1.68560955040455e-26
"ITIH2" 28.3669147471694 -1.16785604732266 0.317282437825396 -3.6808089830845 0.000232495134113513 0.000563406233499998
"GATA3" 81.3970202722342 1.88738983366559 0.184554799041613 10.2267177199766 1.50535155211483e-24 2.86224072223969e-23
"PROSER2" 255.770629776384 1.04280608604333 0.127490492073733 8.17948122311921 2.85068487936001e-16 2.98215112332292e-15
"OPTN" 1613.98695332759 2.0029258547517 0.0938704225847385 21.3371347395781 5.13464173878198e-101 8.10319818404636e-99
"FRMD4A" 117.098215128302 1.04350607390592 0.176725061929727 5.90468642371085 3.53318137243764e-09 1.75736400816383e-08
"DCLRE1C" 121.461837370673 1.02147060509567 0.127996214102523 7.98047514340919 1.45771054899763e-15 1.43268046572747e-14
"PTER" 205.282673324359 1.25343083075318 0.125393000778567 9.99601909971539 1.5864690479676e-23 2.7996363534981e-22
"ARL5B" 480.648700054455 1.79008343306195 0.261778980095767 6.8381480912145 8.02234455601713e-12 5.44700923849547e-11
"OTUD1" 138.987779255613 2.86717478726934 0.17935649191335 15.9858991257173 1.60238141741891e-57 1.10634421988917e-55
"KIAA1217" 591.668385293198 1.24578440672358 0.113107568291653 11.0141560422488 3.26582805665e-28 8.03510078882239e-27
"MAP3K8" 561.84014762139 2.81785559850735 0.135776545863452 20.7536256029169 1.13686591832964e-95 1.63103348049189e-93
"ZEB1" 235.057930932306 1.87707005436604 0.197004855441638 9.52803955089378 1.60281361969884e-21 2.45239363667772e-20
"EPC1" 462.992833069662 1.37203254566581 0.108978498515874 12.5899380552207 2.39861527606048e-36 8.65931469105886e-35
"RASSF4" 46.6018163896791 1.40545689330764 0.196571014916562 7.14986842746991 8.68611151870066e-13 6.61643250155047e-12
"ZNF488" 78.398996331349 -1.91610428086686 0.228336896546911 -8.39156662739875 4.79706346880659e-17 5.36368017610388e-16
"ERCC6" 159.231172506031 1.10931245018633 0.137224053684565 8.08395044746523 6.27018173406935e-16 6.41952711920891e-15
"ZWINT" 653.330523262558 -1.18703726085755 0.0951028770331743 -12.4816125220216 9.40621716488695e-36 3.25738185017261e-34
"SLC16A9" 18.9959583910354 1.39509509506153 0.323912151855292 4.30701684722465 1.65471011606595e-05 4.86417845986711e-05
"ARID5B" 212.976844013537 1.47878809993164 0.166175730192274 8.89894148935351 5.63818054863114e-19 7.30187344908889e-18
"JMJD1C" 877.512594418245 1.11722756764907 0.133356787985208 8.37773303127995 5.39568616576779e-17 5.98455271819646e-16
"MYPN" 23.6655546399975 1.28424052260752 0.360957229342231 3.55787450205052 0.000373867850475092 0.00087613876627033
"SRGN" 382.941339909788 2.13424254772537 0.43524110833299 4.90358678641293 9.4102337975913e-07 3.36205862749001e-06
"PLAU" 5873.95081114579 1.23506994561863 0.0957157405140157 12.9035197239871 4.29999158781784e-38 1.65512219758271e-36
"SAMD8" 482.856325495662 1.05799561503953 0.135821238195727 7.78961839174884 6.72118785476804e-15 6.16685732820785e-14
"COMTD1" 203.134457192898 -1.1209219989959 0.194188707525428 -5.77233358870328 7.81811420818396e-09 3.73720067753389e-08
"CCSER2" 369.144162422161 1.15775844172242 0.146319033129049 7.91256213879786 2.52144944460972e-15 2.41373067717535e-14
"FAS" 562.402857065547 1.17136562116026 0.152611462433381 7.67547602573818 1.64805477673943e-14 1.45998886276187e-13
"IFIT2" 2399.31651527501 5.28092396579959 0.244239168382823 21.6219372214788 1.11689501678292e-103 1.92786550787514e-101
"IFIT3" 1206.17319862003 4.89527766625765 0.146515949329079 33.4112271645096 9.41891888970264e-245 2.60126992436363e-241
"IFIT1" 1687.1742832244 4.52074207252305 0.149383842402218 30.2625906512091 3.5630417793304e-201 4.92011531703286e-198
"IFIT5" 386.304634272856 2.86964193818639 0.120157724836031 23.882292562566 4.67906548733247e-126 1.23070562948957e-123
"PANK1" 152.342547731925 -1.19675364746175 0.178066637332146 -6.72081904500427 1.80705897076032e-11 1.17288956815448e-10
"ANKRD1" 191.203103442765 3.50634170055264 0.177782405270151 19.7226586918123 1.37791440864837e-86 1.69131338581539e-84
"PCGF5" 383.080020556944 1.13940275516633 0.161215910495935 7.06755773460122 1.57684150114617e-12 1.16987025273081e-11
"TNKS2" 788.638203845896 1.12582151786445 0.129222073674303 8.71230035126986 2.97769449677916e-18 3.66309477794202e-17
"CPEB3" 30.5487879084305 1.89643191434637 0.268641734914644 7.0593346746697 1.67301691595855e-12 1.23872773931596e-11
"ZNF518A" 399.307349270282 1.13504624024894 0.202238430042618 5.61241619611936 1.99520845124924e-08 8.97437612416543e-08
"PIK3AP1" 393.079865070949 1.0831291017623 0.143340813417418 7.55632032454115 4.14631992976231e-14 3.5315648623041e-13
"LCOR" 413.964954912828 1.10818369653154 0.23683345125797 4.67916880257112 2.88040232187415e-06 9.51833815427572e-06
"FRAT1" 26.0107127772403 -1.14700307655071 0.363513401945372 -3.15532541692392 0.00160319181534328 0.003332825511591
"HOGA1" 64.2861203333159 -2.08703439581045 0.210832842621058 -9.89900041124807 4.20456339865247e-23 7.16787220137558e-22
"SLC25A28" 261.826841207234 1.49035968956158 0.136341055738778 10.9311144870187 8.183707952777e-28 1.94420261837263e-26
"SCD" 17823.4550119877 -1.08782489809261 0.100699924367138 -10.8026386805074 3.34451456052708e-27 7.55559352763653e-26
"DPCD" 172.245486244874 -1.44151982003081 0.161023693310178 -8.95222181529543 3.48398008305269e-19 4.60928478772252e-18
"NFKB2" 1708.91218049596 1.34795821307406 0.12385768918846 10.8831209584658 1.38730148161841e-27 3.21964694694089e-26
"FBXL15" 106.384694357337 -1.29565184762504 0.225924082380337 -5.73489923683234 9.75703351317415e-09 4.60230355337467e-08
"SFXN2" 44.9997012760153 -1.22806654974842 0.195035560683221 -6.29662890934576 3.04188322848544e-10 1.71359938934618e-09
"DUSP5" 1446.9811859497 1.69629147139592 0.108011804456025 15.7046859826005 1.40471506013988e-55 9.18218181619244e-54
"TCF7L2" 345.571437984374 1.11066250404374 0.124923348890506 8.89075192034131 6.06967559498412e-19 7.83314325908757e-18
"CASP7" 517.510628925368 1.03603392495522 0.09700620305322 10.6800791325357 1.26164068587472e-26 2.71683131712633e-25
"FAM160B1" 244.713107311265 1.03812607945917 0.173031214118915 5.99964627622459 1.97747822296074e-09 1.00901625538325e-08
"HTRA1" 486.379518363729 -1.62547721747876 0.302662839795513 -5.3705873458961 7.84806091150642e-08 3.255633829869e-07
"FANK1" 50.2710629914501 -1.67500117853742 0.348032840504357 -4.81276760006347 1.48854354533624e-06 5.15807419866041e-06
"MKI67" 1548.80266533702 -1.15040182914478 0.123837065920424 -9.28964054981741 1.54810249974298e-20 2.23846705689277e-19
"ADAM8" 264.532844640947 1.1184043543073 0.153334972753257 7.29386345610152 3.0119069356864e-13 2.39370762003796e-12
"ZNF511" 179.745120438389 -1.19170856225413 0.164245089464138 -7.25567239874369 3.99671356390126e-13 3.1313258681147e-12
"IFITM2" 262.865088944202 2.67058059934761 0.241180546984612 11.0729519139783 1.69716274378382e-28 4.26103564331362e-27
"IFITM3" 675.363681511949 1.34085625554706 0.150070512073649 8.93484160891655 4.07761921060993e-19 5.3308235999536e-18
"MIR210HG" 149.10640409099 -1.15342051778149 0.389878111348775 -2.95841311478415 0.00309227400753489 0.00608810389613935
"IRF7" 387.529628310274 3.20933456667935 0.164667587041712 19.4897770978232 1.3406374610542e-84 1.5924754873404e-82
"POLR2L" 1680.29817825368 -1.35502126876103 0.158693311141669 -8.53861614590281 1.35838810895315e-17 1.58794851212756e-16
"DUSP8" 439.105101406532 2.08755741818572 0.160510575714365 13.0057312977346 1.13507842233011e-38 4.41521525756365e-37
"CARS" 829.742321003415 1.17584823024536 0.0913676747692282 12.8694117828352 6.69097583770332e-38 2.52270341566924e-36
"TRIM21" 412.714384274336 2.22073212400686 0.114576449112924 19.3820993860454 1.09295897961848e-83 1.27093872082582e-81
"TRIM6" 159.644244586565 1.35124258710865 0.324160224400315 4.16844043592454 3.06690881507882e-05 8.64289328575911e-05
"TRIM5" 547.62973428809 2.17374482348011 0.0910602117323104 23.871510752361 6.05560698682015e-126 1.55572768333494e-123
"TRIM22" 401.19140417905 5.65191056877795 0.203226841469 27.8108468739849 3.20706967131342e-170 1.86465782415786e-167
"TUB" 169.425238720877 -1.22749245868216 0.177850455301555 -6.90182353821294 5.13391855807345e-12 3.56918806236862e-11
"ADM" 1774.54015340189 1.82674711699839 0.355579978460914 5.13737338335316 2.78605057328715e-07 1.07313461238156e-06
"PDE3B" 66.3551283337849 -1.38997596512339 0.262391404364668 -5.29733803014224 1.17503052595281e-07 4.76525779008835e-07
"NAV2" 528.913195992518 2.3566299818799 0.115407337378057 20.42010530197 1.1082508704205e-92 1.45748182923038e-90
"CCDC34" 264.355902750501 -1.75506230930917 0.141176707246761 -12.4316705180092 1.75919198628493e-35 5.99808452854617e-34
"BDNF" 153.849192468311 1.19285766952355 0.161747344188876 7.37482074593214 1.64566321892322e-13 1.33969355780729e-12
"IMMP1L" 62.5286980410366 -1.01040826254124 0.184024635052582 -5.49061413572445 4.00538553994688e-08 1.73180015889601e-07
"DEPDC7" 119.393445608401 2.11220223908959 0.197161057008527 10.7130803168612 8.83715331525988e-27 1.92173292664716e-25
"ABTB2" 759.119663949993 1.15521587904124 0.104767082998285 11.0265156381242 2.84682026474706e-28 7.03553097643419e-27
"CAT" 622.361192114844 -1.24362247388393 0.107692592205555 -11.5478924633015 7.56528638463943e-31 2.12655772750921e-29
"COMMD9" 275.109169921456 -1.26833929063727 0.115946131497374 -10.9390393129762 7.4990300774708e-28 1.79311223519091e-26
"PACSIN3" 340.727277480221 -1.30863176506631 0.138320822993391 -9.46084426586182 3.05466741780624e-21 4.60996051427671e-20
"NDUFS3" 577.209584634988 -1.24124860398919 0.115440896497535 -10.7522432833471 5.78375855482702e-27 1.28299559749346e-25
"AGBL2" 30.7427208280564 1.31728168443861 0.437523927020094 3.01076490469997 0.00260590528764202 0.00520227130272828
"SLC43A1" 48.7432432017636 1.10643515309884 0.183504928347623 6.02945742690278 1.64511044924138e-09 8.49627635940604e-09
"UBE2L6" 810.014460491601 2.51722662334337 0.118534630267644 21.2362127224729 4.42132501597792e-100 6.8792080917617e-98
"FAM111B" 200.853668931897 -1.0657240000021 0.185326043709644 -5.75053553547933 8.89612022052361e-09 4.21602059528633e-08
"FEN1" 824.275825406253 -1.12933690050489 0.0990785559367138 -11.3983988747904 4.25879398745941e-30 1.14191498008408e-28
"FADS2" 5802.66351166376 -1.37787936134518 0.108396115147866 -12.7115197760139 5.10328831906685e-37 1.87295767643626e-35
"TAF6L" 127.149106727669 -1.09520710527898 0.160943485006064 -6.80491729899923 1.01107301648032e-11 6.75700158079737e-11
"TMEM223" 163.54702247508 -1.11401360041016 0.163472531551459 -6.81468372599027 9.44713699869643e-12 6.34808530563257e-11
"SLC3A2" 4531.96390241901 1.1096905571611 0.113208526158075 9.80218182163788 1.10179604222446e-22 1.81394051839846e-21
"RARRES3" 197.220532977795 1.09000155401672 0.127409374654233 8.55511265929054 1.17753673900613e-17 1.3794536962673e-16
"COX8A" 1291.21390756294 -1.25713575825933 0.139437252285762 -9.0157812037415 1.95472258733842e-19 2.64306247519309e-18
"MACROD1" 108.257529838155 -1.1437417572403 0.185776692792446 -6.15654062976625 7.43511066892977e-10 3.99881536317756e-09
"BAD" 289.045670741518 -1.29213942688175 0.166126784759228 -7.77803187339406 7.36615133510639e-15 6.73624783103645e-14
"PPP2R5B" 201.319391599028 1.27227578796583 0.148212147655866 8.5841532430926 9.15079245632724e-18 1.08403861049208e-16
"BATF2" 135.282020091591 4.20855648542682 0.186292532466491 22.5911174737175 5.29902638746313e-113 1.10449706608123e-110
"SAC3D1" 188.748199748881 -1.79398605923955 0.158705628155455 -11.303859101218 1.25575661377868e-29 3.31874241923757e-28
"TM7SF2" 249.598320160534 -1.69556655982728 0.119021006352271 -14.245943735418 4.75086225115216e-46 2.33256779059902e-44
"NEAT1" 7777.72352192353 2.05176771529504 0.140704608707018 14.5820931819464 3.65146791681994e-48 1.9486843515512e-46
