"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"SAMD11" 246.752786543077 1.2140545401523 0.156381710522996 7.76340491539629 8.26791136404824e-15 1.94745451681537e-13
"HES4" 133.502797196534 1.49051923866167 0.360499028862096 4.13459987220063 3.55573599892694e-05 0.000180931439798
"MEGF6" 138.127458704802 -1.73803076512625 0.54593355958761 -3.18359392750856 0.00145458912251524 0.00492154549354543
"ZBTB48" 109.627189535956 1.43342499788441 0.224463174724111 6.38601409628214 1.70265313133379e-10 2.22594191027744e-09
"PER3" 125.515802713448 2.58926365588914 0.216641862124747 11.9518159163449 6.35218963013045e-33 6.04936541759061e-31
"SLC25A33" 62.0959162111779 1.02888376367504 0.281262662748327 3.65808868344422 0.000254103129898945 0.0010576779487542
"CTNNBIP1" 148.932181218196 -1.04247540720756 0.393901890055375 -2.64653568192072 0.00813209253978682 0.0216783847217724
"FBXO6" 73.625505252223 1.0065956710492 0.396054992585094 2.541555314021 0.0110360482258854 0.0280137635811614
"PLOD1" 1763.68511900472 -1.0801064798407 0.134883993317571 -8.00766980035722 1.16902275970271e-15 3.02440150502009e-14
"CAPZB" 1826.92248529244 -1.15804517923552 0.104499497225698 -11.0818253673927 1.53706492072598e-28 1.13199707861733e-26
"OTUD3" 126.510537182635 1.19219916652736 0.232034769798232 5.13801947683981 2.77649111207778e-07 2.18305318968849e-06
"PINK1" 693.825050688852 -1.08138188532545 0.142682666681708 -7.57892959582654 3.48417504048467e-14 7.53222733311822e-13
"NBPF3" 93.362442048432 -1.03858598736887 0.313043908729484 -3.31770067523134 0.000907616914483353 0.00324690545799793
"HSPG2" 3508.68258279732 -1.41480466768634 0.160184913253669 -8.83232158977329 1.02525172551142e-18 3.47421957414867e-17
"ZNF436" 401.261682147105 2.25736970485644 0.158791162048698 14.2159656477868 7.29383279840554e-46 1.1510710131998e-43
"ID3" 1338.00274985253 1.01733946593706 0.126876925170819 8.01831747236453 1.07203436018557e-15 2.77999144999296e-14
"PNRC2" 202.466011313796 1.37898854715067 0.177704101158648 7.76002657316027 8.49115923757843e-15 1.9873270359646e-13
"MYOM3" 150.039671973661 -1.58609833228033 0.386972474327629 -4.09873682885637 4.15411042201223e-05 0.000207743131878538
"IFNLR1" 65.7607360144844 1.23504861893511 0.376365382870951 3.28151491913004 0.00103251062146016 0.0036348453904622
"STPG1" 154.58486899114 -1.45360082680141 0.317633653234271 -4.57634388548026 4.73172510341558e-06 2.92345454236196e-05
"NIPAL3" 492.087610263547 -1.38085786196847 0.223368189471484 -6.1819808148857 6.33022204799703e-10 7.63427543277545e-09
"SH3BGRL3" 2289.10524676331 -1.27631891455295 0.163377934941624 -7.81206418730283 5.62588952774359e-15 1.3481388636222e-13
"HMGN2" 696.716058652841 1.79988529697853 0.142132488165232 12.6634333938215 9.42838036854172e-37 1.0415531793128e-34
"GPR3" 31.526418978427 2.17358911199924 0.357207462539321 6.08494877611906 1.16528559974161e-09 1.35156417779421e-08
"IFI6" 1161.42601865807 1.53322899073053 0.397779473396187 3.85446985899003 0.000115980670204104 0.000525744137769692
"EYA3" 243.226107506989 1.10725938663437 0.171460026540692 6.45782815373346 1.06216253800356e-10 1.43094018991772e-09
"SPOCD1" 52.6073613516842 -1.69046564084684 0.509589097894311 -3.31731123729307 0.000908883076564045 0.00324933053294596
"ZC3H12A" 1033.68742433624 2.3171449829411 0.154166148428308 15.0301801437211 4.65737488822998e-51 9.89423469043781e-49
"SNIP1" 320.27874805544 2.22703140887635 0.15081523831921 14.7666206259787 2.40471637646126e-49 4.3549019361914e-47
