"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"TRIML2" 225.552553592526 1.46645510471972 0.221836626211882 6.61051842412654 3.82976447586477e-11 7.40785871474414e-09
"HBEGF" 234.853897796205 1.29310450913146 0.122367602086472 10.5673763895257 4.2213913477933e-26 2.0784595945135e-23
"TNIP1" 3004.01619389652 1.26432658417371 0.090733427256297 13.9345180977495 3.90829388049483e-44 6.04780561621715e-41
"EEF1E1" 58.6534036828098 -1.76511505557795 0.478056850099269 -3.69227018755494 0.000222261153789796 0.0098598857749882
"EDN1" 840.95663620682 1.06181037371984 0.111880862762165 9.49054509864684 2.29829258646807e-21 8.29836843220738e-19
"LTB" 53.587818032189 1.6010872633355 0.308789793415365 5.18503945880689 2.15969134986579e-07 2.51545986040282e-05
"CFB" 1855.60765245995 1.85506668582831 0.136823968543697 13.558053501685 7.09951480612272e-42 9.61274304749016e-39
"PSMB9" 403.43414646788 1.01985325901479 0.216383105109748 4.71318339986631 2.43876513868274e-06 0.000197139581956802
"C6orf223" 241.607844610536 1.12794315967612 0.229440226728184 4.91606539864689 8.83009102166587e-07 8.05830655859905e-05
"TNFAIP3" 2904.17915554106 1.61222581677087 0.103373586513671 15.5961099072214 7.73670091109499e-55 2.79346480896603e-51
"SOD2" 2306.42274921536 1.52045950003908 0.0894562545013972 16.996681881146 8.69016532574005e-65 4.70659354042081e-61
"THSD7A" 244.470836713803 -2.2621889450553 0.523471007047261 -4.32151717019746 1.54959990582315e-05 0.00103612754196768
"CASD1" 208.7140129208 -1.21234814765547 0.317290472051948 -3.8209409183172 0.000132943500269667 0.00669787904614435
"PDK4" 340.773035329505 -1.55226207059171 0.305723540995671 -5.07733904146325 3.82757516080264e-07 3.94859944207754e-05
"CLDN23" 264.603148203138 -1.08281428506071 0.303079273244489 -3.5727097847012 0.000353306243640922 0.0137630166910888
"FAM167A" 158.616851584029 1.14046278096673 0.223379187143923 5.10550152656759 3.29918324913443e-07 3.5036032308455e-05
"PLAT" 946.300369362284 1.40142594021467 0.111474398026535 12.5717291595608 3.02044540244945e-36 3.27174645993325e-33
"MAP7D2" 99.9792671200716 -1.40290519989451 0.214998944475719 -6.52517249940708 6.79233166898195e-11 1.29078134453355e-08
"MIR221" 30.1360462479506 -1.05448694619525 0.289311063484848 -3.64482067672631 0.000267578308545933 0.0113219071803498
